phi,label,score
225,illustration,0.307095803695258
225,sketch,0.27353625520461544
225,black and white,0.26257026923579174
226,animal,0.9182032942771912
226,bird,0.9182032942771912
226,drawing,0.22271904497774833
226,black and white,0.1947112002044671
226,sketch,0.18179411590320088
226,illustration,0.17080956456613733
227,branchiopod crustacean,0.6766759157180786
227,bird,0.6766759157180786
227,animal,0.45167213832308967
227,black and white,0.1520027563904935
227,sketch,0.14267576240599852
227,drawing,0.13573496413393102
227,illustration,0.11724072311722801
227,owl,0.10339050822584743
227,wildlife,0.07899731639666088
228,animal,0.8651617169380188
228,branchiopod crustacean,0.5910513997077942
228,bird,0.5910513997077942
228,drawing,0.1320675339506112
228,black and white,0.13011528345439619
228,illustration,0.09508703188234593
228,sketch,0.08992174169170451
228,owl,0.07791033467541365
228,wildlife,0.06838778301477008
229,branchiopod crustacean,0.6071875691413879
229,abstract,0.5225200057029724
229,bird,0.5225200057029724
229,animal,0.4056796438675524
229,drawing,0.12278635292026907
229,black and white,0.10777103763689237
229,illustration,0.09915266115885103
229,sketch,0.0974469938751553
229,fish,0.09296887592590111
229,owl,0.06853839909891632
230,animal,0.21477296948432922
230,bird,0.15375107526779175
230,fish,0.06230366975069046
230,drawing,0.06161387637257576
230,black and white,0.05549087002873421
230,owl,0.05176665633916855
230,sketch,0.04310273006558418
230,illustration,0.042233873158693314
230,wildlife,0.031701285392045975
231,animal,0.22952766716480255
231,bird,0.15237711369991302
231,drawing,0.09371008723974228
231,black and white,0.05625943839550018
231,sketch,0.04748135432600975
231,owl,0.04605088382959366
231,fish,0.03516904264688492
231,illustration,0.03435831889510155
232,animal,0.20842809975147247
232,bird,0.12723493576049805
232,drawing,0.1238727867603302
232,sketch,0.07094729691743851
232,black and white,0.06582649797201157
232,illustration,0.03910716623067856
232,fish,0.036986008286476135
233,animal,0.1816682666540146
233,bird,0.16504275798797607
233,drawing,0.1294146329164505
233,sketch,0.0679640844464302
233,black and white,0.052874427288770676
233,illustration,0.047976020723581314
233,owl,0.031975533813238144
234,branchiopod crustacean,0.5727628469467163
234,silhouette,0.26021865010261536
234,animal,0.26021865010261536
234,bird,0.2340033355746661
234,drawing,0.23328962205854412
234,sketch,0.11012709283233336
234,owl,0.10812566267815488
234,black and white,0.09496646205998652
234,illustration,0.0596327051857535
235,animal,0.1408957540988922
235,bird,0.1375981718301773
235,drawing,0.12088298797607422
235,black and white,0.08649726957082748
235,sketch,0.061824358999729156
235,illustration,0.04832140728831291
235,owl,0.04584679380059242
236,silhouette,0.17645463347434998
236,bird,0.17645463347434998
236,animal,0.17235013100101
236,owl,0.0808609692299837
236,drawing,0.07409124465707449
236,black and white,0.07009100483047877
236,sketch,0.043113634821579136
236,illustration,0.03289686029611697
236,wildlife,0.03076353571278354
237,animal,0.183083638548851
237,bird,0.1696498990058899
237,owl,0.10049017518758774
237,drawing,0.09449122846126556
237,black and white,0.0647033154964447
237,sketch,0.045134928077459335
237,illustration,0.03552776947617531
237,wildlife,0.033735450357198715
238,silhouette,0.1724570393562317
238,animal,0.17245703935623172
238,bird,0.164391824731992
238,drawing,0.11529977868037915
238,black and white,0.08946757304228138
238,sketch,0.07135371255612721
238,owl,0.06476514240516291
238,illustration,0.039402446105555655
239,abstract,0.5101675391197205
239,silhouette,0.2446756809949875
239,bird,0.2446756809949875
239,animal,0.2110962591892865
239,drawing,0.20507426723319783
239,black and white,0.1730391828576658
239,owl,0.11918423187996936
239,sketch,0.1095709889349041
239,illustration,0.07784275672249834
240,abstract,0.653096079826355
240,silhouette,0.32958024740219116
240,animal,0.32958024740219116
240,bird,0.3044577440267624
240,black and white,0.22619318113087053
240,drawing,0.17023844962126544
240,owl,0.13832489971073897
240,sketch,0.08910704311323947
240,illustration,0.08542373746346972
240,monochrome,0.07953253272378592
240,wildlife,0.06676820534867679
241,abstract,0.5798550844192505
241,silhouette,0.27380257844924927
241,bird,0.27380257844924927
241,animal,0.2562871727846551
241,black and white,0.19355648970573736
241,drawing,0.14964290875500671
241,owl,0.13224088615341786
241,illustration,0.08917240742475571
241,sketch,0.07234263969741715
241,monochrome,0.07155985068196206
241,wildlife,0.056324601946997455
242,silhouette,0.18316061794757843
242,drawing,0.18316061794757843
242,animal,0.18242113928188042
242,black and white,0.1330329041849401
242,bird,0.11306194135897404
242,owl,0.09991327861949482
242,sketch,0.07630778978732855
242,illustration,0.07177052039028681
242,monochrome,0.04714872170961894
243,animal,0.1595781147480011
243,drawing,0.1277768611907959
243,black and white,0.11111349612474442
243,bird,0.07660958170890808
243,sketch,0.05913649499416351
243,owl,0.05693618580698967
243,illustration,0.05445623770356178
243,monochrome,0.03631832078099251
244,silhouette,0.15685823559761047
244,drawing,0.15685823559761047
244,black and white,0.14482908245542306
244,animal,0.11467263832650139
244,sketch,0.07348433018157208
244,bird,0.07319274945620106
244,illustration,0.07013388760257872
244,owl,0.057369270939590156
244,monochrome,0.04969434852480526
244,art,0.035093523406841756
245,animal,0.18500865995883942
245,drawing,0.13827349245548248
245,black and white,0.1172715276479721
245,sketch,0.07136788219213486
245,bird,0.06784825772047043
245,illustration,0.05139122158288956
245,monochrome,0.033667076379060745
245,owl,0.0317639485001564
246,drawing,0.17834167182445526
246,animal,0.12402638792991638
246,black and white,0.11160486191511154
246,sketch,0.1024930328130722
246,illustration,0.05988830700516701
246,bird,0.04772923141717911
246,art,0.036567673087120056
246,monochrome,0.031396009027957916
247,abstract,0.5278629064559937
247,silhouette,0.16407011449337006
247,animal,0.16407011449337006
247,drawing,0.10792908654044607
247,owl,0.09904904817752418
247,bird,0.0825400793450309
247,black and white,0.07318792872179995
247,sketch,0.07227395767083762
247,illustration,0.04630189148715639
248,animal,0.1891210973262787
248,drawing,0.13481825590133667
248,black and white,0.09796476364135742
248,sketch,0.09410610049962997
248,bird,0.051965221762657166
248,illustration,0.04776083305478096
248,art,0.036438215523958206
248,monochrome,0.03334059193730354
249,abstract,0.5273234844207764
249,animal,0.5273234844207764
249,black and white,0.29076500173890746
249,drawing,0.2407193256169686
249,sketch,0.1573374769435254
249,bird,0.13846384678290077
249,illustration,0.12989487206467273
249,monochrome,0.10278519354903441
249,owl,0.09476740032236777
249,art,0.07784484569063944
250,animal,0.2369968593120575
250,black and white,0.1195221021771431
250,drawing,0.11187499761581421
250,sketch,0.0630137026309967
250,illustration,0.05476287007331848
250,monochrome,0.042240895330905914
250,bird,0.03558740019798279
251,abstract,0.5259861946105957
251,animal,0.5259861946105957
251,black and white,0.3075608510875444
251,drawing,0.27962848717602423
251,sketch,0.1930792231763941
251,illustration,0.14872414808361667
251,bird,0.12437251757863572
251,owl,0.11241812429631648
251,art,0.0850691323302451
251,monochrome,0.08049568156994028
252,animal,0.19107401371002197
252,black and white,0.16872179508209229
252,drawing,0.07970689237117767
252,monochrome,0.05477474629878998
252,sketch,0.05158872902393341
252,illustration,0.048618994653224945
252,bird,0.044470950961112976
252,art,0.031460341066122055
253,abstract,0.5940619111061096
253,black and white,0.5940619111061096
253,animal,0.5202072353489836
253,drawing,0.4023531846920313
253,sketch,0.23514309614114515
253,illustration,0.22380279876877532
253,monochrome,0.19026748536409704
253,art,0.16169041610722615
253,bird,0.13706701168789337
254,abstract,0.5184392333030701
254,silhouette,0.16454462707042694
254,animal,0.16454462707042694
254,black and white,0.1468919696218463
254,drawing,0.09153423933544329
254,sketch,0.0597135275765404
254,illustration,0.05961298637178867
254,art,0.05730267943083782
254,owl,0.039640808399185094
254,monochrome,0.03711100371003596
254,bird,0.03501416646057939
255,abstract,0.6802188158035278
255,silhouette,0.15781551599502563
255,animal,0.15781551599502563
255,black and white,0.13606416915604183
255,drawing,0.07081078502887247
255,bird,0.061698677330737445
255,illustration,0.0533536064816391
255,sketch,0.048317731701857936
255,monochrome,0.038039739584751396
255,owl,0.03632204782800614
255,art,0.034980041461331685
256,black and white,0.17349174618721008
256,animal,0.11860470473766327
256,drawing,0.11016537994146347
256,sketch,0.0831233412027359
256,art,0.05625871196389198
256,illustration,0.05558000132441521
256,monochrome,0.04711456596851349
257,black and white,0.1806211918592453
257,animal,0.1488763391971588
257,drawing,0.08895426243543625
257,sketch,0.0667600929737091
257,bird,0.055981479585170746
257,illustration,0.047391943633556366
257,art,0.04495849832892418
257,monochrome,0.043770190328359604
258,black and white,0.15027187764644623
258,drawing,0.12791486084461212
258,animal,0.11268998682498932
258,sketch,0.08246934413909912
258,illustration,0.05755970999598503
258,art,0.056733403354883194
258,bird,0.04663412645459175
258,monochrome,0.03949156403541565
259,animal,0.14880314469337463
259,black and white,0.1425251066684723
259,drawing,0.10039165616035461
259,bird,0.0721513107419014
259,sketch,0.06297928094863892
259,illustration,0.060238923877477646
259,monochrome,0.03762131556868553
259,art,0.03657371178269386
259,owl,0.034415144473314285
260,black and white,0.18245188891887665
260,animal,0.1341547816991806
260,drawing,0.07567033916711807
260,bird,0.0725744217634201
260,sketch,0.059244584292173386
260,monochrome,0.04531380534172058
260,illustration,0.040660273283720016
260,art,0.03695383667945862
261,animal,0.1395072489976883
261,black and white,0.1370970606803894
261,drawing,0.09972130507230759
261,sketch,0.06445998698472977
261,bird,0.06137409061193466
261,illustration,0.059651464223861694
261,monochrome,0.03838374465703964
261,art,0.03715011477470398
261,owl,0.036962393671274185
262,animal,0.1682022660970688
262,black and white,0.15040257573127747
262,drawing,0.09222905337810516
262,sketch,0.08051575720310211
262,bird,0.07381956279277802
262,illustration,0.05042306333780289
262,monochrome,0.03591199219226837
262,art,0.031368885189294815
263,animal,0.2017267346382141
263,black and white,0.14012783765792847
263,drawing,0.08631033450365067
263,sketch,0.07791155576705933
263,illustration,0.05091071501374245
263,bird,0.04833585023880005
263,owl,0.03475867211818695
263,monochrome,0.03217019513249397
263,art,0.02993568778038025
264,branchiopod crustacean,0.5698974132537842
264,animal,0.5698974132537842
264,drawing,0.5411160182608891
264,black and white,0.42209449517817055
264,sketch,0.41629544732619395
264,bird,0.31679723755612327
264,illustration,0.2845225281110278
264,owl,0.20052748152080574
264,art,0.15742674541923055
265,abstract,0.5837551951408386
265,branchiopod crustacean,0.54197096824646
265,silhouette,0.1550828516483307
265,animal,0.1550828516483307
265,bird,0.05959928165901279
265,black and white,0.05887510266351622
265,sketch,0.04826970730820963
265,drawing,0.04812542196872166
265,illustration,0.02815294593129193
265,owl,0.026486875220512116
265,wildlife,0.020189930443528348
266,branchiopod crustacean,0.5695264339447021
266,animal,0.5695264339447021
266,bird,0.28662561917647106
266,black and white,0.27488097905055514
266,sketch,0.2394634151387114
266,drawing,0.2146845311348121
266,illustration,0.106800412732991
267,abstract,0.5276638865470886
267,silhouette,0.17773424088954926
267,animal,0.17773424088954926
267,bird,0.0855443395187353
267,black and white,0.0607831337527563
267,sketch,0.059338018869770894
267,drawing,0.058852778816378154
267,illustration,0.04807020930353468
267,owl,0.026069278616414726
267,wildlife,0.024855798088686203
268,branchiopod crustacean,0.627933144569397
268,animal,0.627933144569397
268,bird,0.2782739853507298
268,sketch,0.2013564989486433
268,black and white,0.199366977534053
268,drawing,0.16629179333161614
268,owl,0.13311135890157347
268,illustration,0.09670472632334687
268,wildlife,0.07454561526528825
269,abstract,0.5633373260498047
269,silhouette,0.22287197411060333
269,animal,0.22287197411060333
269,sketch,0.08637832129895034
269,drawing,0.08124451268304295
269,black and white,0.07832963686508378
269,bird,0.06465175803839869
269,illustration,0.028132539947795653
270,abstract,0.6506118774414062
270,silhouette,0.19998230040073395
270,animal,0.19998230040073395
270,sketch,0.09654708454211634
270,drawing,0.09521184136441911
270,bird,0.08964717699249593
270,black and white,0.05883849488497981
270,illustration,0.04003110945421934
271,branchiopod crustacean,0.7264937162399292
271,animal,0.7264937162399292
271,drawing,0.349718923464709
271,sketch,0.3448070035209649
271,bird,0.27209578813764507
271,black and white,0.2155540270541808
271,illustration,0.12291084587147279
272,abstract,0.5851349234580994
272,silhouette,0.2750050127506256
272,animal,0.2750050127506256
272,bird,0.1976220698355325
272,sketch,0.08434850432697241
272,drawing,0.08065886706335386
272,black and white,0.07510557908790211
272,owl,0.039840980842410494
273,abstract,0.5381091237068176
273,linedrawing,0.16982683539390564
273,animal,0.16982683539390564
273,bird,0.11992980137382228
273,sketch,0.09760839169712147
273,black and white,0.08571634427313043
273,drawing,0.07231054803846193
273,illustration,0.03112800196951821
273,owl,0.02618419754122826
274,abstract,0.5471963286399841
274,animal,0.5471963286399841
274,bird,0.36464033370842425
274,black and white,0.19282933520059375
274,sketch,0.18100894705932
274,drawing,0.15237117739390071
274,owl,0.09859999035612214
274,illustration,0.08313600613703044
275,abstract,0.7296435236930847
275,silhouette,0.25566545128822327
275,animal,0.25566545128822327
275,bird,0.23277205708495308
275,black and white,0.124853798496663
275,sketch,0.07043980845524808
275,drawing,0.052789693700295015
275,illustration,0.03412570966755953
276,abstract,0.7770592570304871
276,silhouette,0.28453922271728516
276,linedrawing,0.16538336873054504
276,animal,0.16538336873054504
276,bird,0.16163117559474183
276,black and white,0.059799716192758055
276,sketch,0.036829242720772655
276,drawing,0.02316873091774133
276,illustration,0.02284233835736768
277,abstract,0.6439118981361389
277,animal,0.6439118981361389
277,bird,0.34789884825811096
277,black and white,0.13743082736764442
277,sketch,0.09330089821411583
277,drawing,0.07299034959132836
278,abstract,0.5746842622756958
278,bird,0.5746842622756958
278,animal,0.5017688791919824
278,sketch,0.2279490142292593
278,drawing,0.20164947505101147
278,black and white,0.19593583588213911
278,illustration,0.17279144201816915
278,owl,0.0875492425475502
279,abstract,0.5030333995819092
279,bird,0.5030333995819092
279,animal,0.2791598655002921
279,black and white,0.11373830882501582
279,sketch,0.09633311918635107
279,owl,0.09208042553007541
279,illustration,0.056911013581873525
279,drawing,0.054751041083875414
280,bird,0.4321153163909912
280,animal,0.13752877712249756
280,black and white,0.06743001937866211
280,sketch,0.057833924889564514
280,owl,0.048386748880147934
280,illustration,0.03658265992999077
281,abstract,0.5351462364196777
281,linedrawing,0.15365704894065857
281,bird,0.15365704894065857
281,animal,0.1035822002947416
281,black and white,0.03468076868408562
281,sketch,0.016310434978075043
281,owl,0.013429591722678502
282,abstract,0.6767235994338989
282,linedrawing,0.16633199155330658
282,bird,0.16633199155330658
282,animal,0.11159633999686139
282,black and white,0.026295339469666848
282,sketch,0.01561973031530366
283,abstract,0.5545610189437866
283,bird,0.5545610189437866
283,animal,0.4297695899678547
283,black and white,0.22526575267614063
283,sketch,0.13213473983983628
283,illustration,0.08774589113108297
283,drawing,0.08489437519733767
284,bird,0.3417111039161682
284,animal,0.22140957415103912
284,black and white,0.08278483897447586
284,sketch,0.051247600466012955
284,drawing,0.03002445586025715
285,abstract,0.519051194190979
285,bird,0.519051194190979
285,animal,0.4005905093584854
285,black and white,0.07702524158853943
285,sketch,0.04393364058360743
286,linedrawing,0.16434644162654877
286,bird,0.16434644162654877
286,animal,0.12036107443451456
286,black and white,0.03379038246928116
286,sketch,0.02226876477351828
287,bird,0.3900849223136902
287,animal,0.26953554153442383
287,black and white,0.055889792740345
287,sketch,0.049503859132528305
288,bird,0.44066062569618225
288,animal,0.26387178897857666
288,black and white,0.038940731436014175
288,sketch,0.035735078155994415
289,bird,0.401373952627182
289,animal,0.22877800464630127
289,black and white,0.04856812581419945
289,sketch,0.0461546815931797
289,illustration,0.031017828732728958
290,bird,0.4061013460159302
290,animal,0.24147577583789825
290,black and white,0.04719727858901024
290,sketch,0.03569752350449562
290,illustration,0.03339582681655884
290,pelican,0.030212508514523506
291,bird,0.4950525462627411
291,animal,0.18453478813171387
291,pelican,0.03868221491575241
291,sketch,0.03763847053050995
291,black and white,0.03518759086728096
291,illustration,0.0302888210862875
292,bird,0.3930933475494385
292,animal,0.19739732146263123
292,sketch,0.06826066970825195
292,black and white,0.0455644354224205
292,illustration,0.038266636431217194
292,drawing,0.035426508635282516
293,bird,0.32313072681427
293,animal,0.18548652529716492
293,sketch,0.09546007215976715
293,illustration,0.06006242707371712
293,black and white,0.05109399929642677
293,drawing,0.048814576119184494
294,bird,0.29168638586997986
294,animal,0.20148341357707977
294,sketch,0.07207932323217392
294,illustration,0.06911364197731018
294,black and white,0.061831239610910416
294,drawing,0.03980381786823273
295,bird,0.26816651225090027
295,animal,0.16834616661071777
295,sketch,0.11632752418518066
295,illustration,0.10031837224960327
295,drawing,0.05284859240055084
295,black and white,0.0464257150888443
296,bird,0.3504330813884735
296,animal,0.12743134796619415
296,sketch,0.11056128889322281
296,illustration,0.06391964852809906
296,drawing,0.04897096008062363
296,black and white,0.04689064621925354
297,bird,0.34761056303977966
297,animal,0.15236826241016388
297,illustration,0.08174724131822586
297,sketch,0.07476943731307983
297,black and white,0.04719306528568268
297,drawing,0.033973097801208496
298,bird,0.3821796774864197
298,animal,0.22385698556900024
298,sketch,0.0566096305847168
298,black and white,0.04689506068825722
298,illustration,0.0384819358587265
298,wildlife,0.03039289452135563
299,bird,0.3227674663066864
299,animal,0.22073429822921753
299,sketch,0.0644790381193161
299,black and white,0.062492311000823975
299,illustration,0.050341762602329254
300,bird,0.3273530900478363
300,animal,0.236283078789711
300,sketch,0.07039200514554977
300,illustration,0.05466863512992859
300,black and white,0.046570226550102234
301,bird,0.3496379256248474
301,animal,0.2022102177143097
301,sketch,0.0893496423959732
301,illustration,0.06762969493865967
301,black and white,0.03756832703948021
302,linedrawing,0.18801145255565643
302,bird,0.18801145255565643
302,animal,0.11817341535477441
302,sketch,0.050975266391113515
302,illustration,0.04171397282004227
302,black and white,0.033147435814515895
302,wildlife,0.01803750997918902
303,bird,0.2296786904335022
303,animal,0.21115289628505707
303,sketch,0.08829376846551895
303,illustration,0.07305451482534409
303,black and white,0.07228676974773407
304,bird,0.20043550431728363
304,animal,0.1642005741596222
304,illustration,0.11367791146039963
304,sketch,0.10678572952747345
304,black and white,0.06490008533000946
304,art,0.03715290129184723
304,ink,0.03506821021437645
304,drawing,0.03348246216773987
305,bird,0.27631068229675293
305,animal,0.18903154134750366
305,illustration,0.08915501087903976
305,sketch,0.06996656209230423
305,black and white,0.06233016029000282
305,wildlife,0.03306373208761215
306,bird,0.23192885518074036
306,sketch,0.13224540650844574
306,animal,0.1147758886218071
306,illustration,0.11295615881681442
306,black and white,0.05120207369327545
306,ink,0.04028843715786934
306,drawing,0.03992709144949913
306,art,0.03850531950592995
307,bird,0.21221786737442017
307,animal,0.13674740493297577
307,sketch,0.13321936130523682
307,illustration,0.09428694099187851
307,black and white,0.05167089402675629
307,drawing,0.03952740132808685
307,ink,0.039036840200424194
307,art,0.0374758318066597
308,bird,0.28754401206970215
308,animal,0.17453837394714355
308,illustration,0.09366675466299057
308,sketch,0.09353303909301758
308,black and white,0.046064991503953934
308,owl,0.030115634202957153
309,bird,0.24010637402534485
309,animal,0.1867353767156601
309,sketch,0.0984729453921318
309,illustration,0.08270495384931564
309,black and white,0.06126862019300461
309,ink,0.03280961886048317
309,art,0.030631551519036293
310,bird,0.16847631335258484
310,animal,0.13524959981441498
310,sketch,0.12902814149856567
310,illustration,0.11443290114402771
310,black and white,0.06961435824632645
310,ink,0.045503899455070496
310,drawing,0.04349803924560547
310,art,0.04022776708006859
311,bird,0.2229590117931366
311,animal,0.158625066280365
311,sketch,0.12111739814281464
311,illustration,0.1056927815079689
311,black and white,0.05411191284656525
311,drawing,0.03292756527662277
311,ink,0.031246867030858994
311,art,0.03098159469664097
312,bird,0.16686613857746124
312,sketch,0.15350322425365448
312,illustration,0.1243516132235527
312,animal,0.10669761151075363
312,black and white,0.05941738188266754
312,art,0.044218625873327255
312,drawing,0.041529614478349686
312,ink,0.03544950112700462
313,sketch,0.1804225742816925
313,bird,0.14922946691513062
313,illustration,0.11491424590349197
313,animal,0.103095144033432
313,drawing,0.06177769973874092
313,ink,0.04554033651947975
313,art,0.04276568442583084
313,black and white,0.0405927337706089
314,sketch,0.1634208858013153
314,illustration,0.13379773497581482
314,bird,0.1288812905550003
314,animal,0.10459963232278824
314,ink,0.06206059083342552
314,drawing,0.05517283454537392
314,art,0.04033609852194786
314,black and white,0.03874307870864868
315,sketch,0.16945619881153107
315,animal,0.12655387818813324
315,bird,0.12243851274251938
315,illustration,0.09742908924818039
315,black and white,0.053172823041677475
315,drawing,0.048921093344688416
315,art,0.04820716753602028
315,ink,0.04554879665374756
316,sketch,0.1733945906162262
316,bird,0.16796493530273438
316,animal,0.11573813110589981
316,illustration,0.10292579233646393
316,ink,0.0523880235850811
316,drawing,0.0496881902217865
316,art,0.04405321180820465
316,black and white,0.03790069743990898
317,bird,0.24350890517234802
317,animal,0.12923672795295715
317,sketch,0.10712333023548126
317,illustration,0.09107710421085358
317,art,0.0473841093480587
317,ink,0.04522501304745674
317,black and white,0.036937497556209564
317,drawing,0.029809921979904175
318,bird,0.25684139132499695
318,animal,0.13377316296100616
318,sketch,0.1176932156085968
318,illustration,0.07226258516311646
318,ink,0.04351938143372536
318,drawing,0.040588825941085815
318,black and white,0.03913363441824913
318,art,0.03259078040719032
319,bird,0.17643865942955017
319,sketch,0.12318789213895798
319,animal,0.10330644249916077
319,illustration,0.0819295346736908
319,ink,0.05329690873622894
319,black and white,0.04901515319943428
319,art,0.04850679636001587
319,drawing,0.0430382564663887
320,animal,0.8286064863204956
320,bird,0.5212305188179016
320,sketch,0.3371018827059829
320,illustration,0.2094375136453726
320,black and white,0.1473388531495036
320,ink,0.13248281674872278
320,drawing,0.10230978125129053
320,art,0.08100651608434159
321,bird,0.20659248530864716
321,sketch,0.1263960301876068
321,animal,0.10993547737598419
321,illustration,0.07366148382425308
321,ink,0.05503128468990326
321,black and white,0.053512293845415115
321,art,0.04235190153121948
321,drawing,0.04219149425625801
322,animal,0.8000167608261108
322,bird,0.8000167608261108
322,sketch,0.33713954487725145
322,illustration,0.2003287070958022
322,black and white,0.15997573094063855
322,ink,0.1470398933909051
322,drawing,0.12353115464304848
322,art,0.10436458825789977
323,bird,0.325570672750473
323,animal,0.11961323767900467
323,sketch,0.0880638062953949
323,illustration,0.055889494717121124
323,black and white,0.05135026574134827
323,ink,0.04418032243847847
323,drawing,0.031982988119125366
324,bird,0.31045711040496826
324,animal,0.13901646435260773
324,sketch,0.10323537141084671
324,illustration,0.04700666666030884
324,owl,0.04306947439908981
324,ink,0.04194241762161255
324,black and white,0.040261611342430115
324,drawing,0.03844842687249184
325,animal,0.8836719989776611
325,bird,0.5465004444122314
325,sketch,0.28402543358584886
325,black and white,0.1749422661684929
325,ink,0.13955169891819516
325,illustration,0.13417280107353766
325,drawing,0.1230319839130426
325,art,0.07979432529823498
326,animal,0.9188897609710693
326,bird,0.5019000768661499
326,sketch,0.10411364714874091
326,black and white,0.09156385152711517
326,illustration,0.054862052371003396
326,art,0.04733917008506222
327,animal,0.959324836730957
327,bird,0.9593248367309571
327,sketch,0.19789709668295125
327,black and white,0.1817544350569193
327,owl,0.12832417194423898
327,ink,0.08808873805466708
328,animal,0.9578942060470581
328,aquatic bird,0.7680878043174744
328,bird,0.6423430442810059
328,sketch,0.3401906181776697
328,black and white,0.19293717659610976
328,ink,0.15840971629626147
328,illustration,0.14385331310265018
328,drawing,0.14140079775747805
328,art,0.0875914281016001
329,animal,0.9302510023117065
329,aquatic bird,0.7433038949966431
329,bird,0.6068114638328552
329,sketch,0.2950207750247303
329,black and white,0.26818740474382186
329,ink,0.19538681768167468
329,drawing,0.13345218794448543
329,illustration,0.10969084067007286
329,art,0.10222165924259445
330,animal,0.8552592992782593
330,aquatic bird,0.590292751789093
330,bird,0.590292751789093
330,sketch,0.3782275261427903
330,black and white,0.322688114378822
330,ink,0.2512934690867341
330,illustration,0.17981841111113978
330,art,0.16945364380170855
330,drawing,0.16754860630381138
330,owl,0.12292137973721631
331,animal,0.9452975988388062
331,aquatic bird,0.6563754677772522
331,bird,0.542719841003418
331,sketch,0.3762764667521356
331,black and white,0.2550431791281371
331,ink,0.2012757016202276
331,drawing,0.18332322092678885
331,owl,0.18119815767169375
331,illustration,0.17123883603139956
331,art,0.10405880000878284
332,animal,0.9523879289627075
332,bird,0.7853311896324158
332,aquatic bird,0.7811513543128967
332,sketch,0.7180748659304892
332,drawing,0.44964396703615017
332,black and white,0.4051891176468637
332,ink,0.3880341924889261
332,illustration,0.3803533000642301
332,art,0.2449577394824168
332,owl,0.227552716749027
333,animal,0.17546208202838898
333,bird,0.1290651112794876
333,sketch,0.11713144928216934
333,drawing,0.09202024340629578
333,black and white,0.08883094787597656
333,ink,0.06499537825584412
333,illustration,0.06319201737642288
333,art,0.035822831094264984
334,animal,0.9010968804359436
334,bird,0.6313838958740234
334,aquatic bird,0.5283341407775879
334,sketch,0.50928983283738
334,drawing,0.43716225887517435
334,black and white,0.3049501422692093
334,ink,0.27171760102178916
334,illustration,0.25231276793939406
334,owl,0.2481727716928064
334,art,0.16964487973194756
335,bird,0.5051536560058594
335,animal,0.5051536560058594
335,black and white,0.2625608397568642
335,sketch,0.22067455376412703
335,drawing,0.17922398649258825
335,ink,0.16060279906675917
335,illustration,0.13395327159110407
335,art,0.11318822799671142
335,owl,0.10821693251590676
336,animal,0.8906155228614807
336,bird,0.5454064011573792
336,owl,0.34893092421457433
336,sketch,0.232700723722771
336,drawing,0.2170507224486481
336,black and white,0.21291717133502133
336,illustration,0.18236326918048523
336,art,0.15732290523855103
336,ink,0.14359455155213294
337,animal,0.8679305911064148
337,bird,0.5537808537483215
337,aquatic bird,0.5098797082901001
337,owl,0.3785344449590024
337,sketch,0.14535188266317622
337,black and white,0.1414239770487883
337,drawing,0.13965628869776897
337,illustration,0.12935140513852408
337,art,0.09228516325281713
337,ink,0.08193184697301129
338,animal,0.28048771619796753
338,bird,0.16516579687595367
338,black and white,0.06467831134796143
338,owl,0.062310125678777695
338,illustration,0.05603001266717911
338,sketch,0.047446414828300476
338,drawing,0.03650437295436859
338,art,0.03384813666343689
338,ink,0.032906822860240936
339,bird,0.5945253968238831
339,aquatic bird,0.5732039213180542
339,animal,0.5732039213180542
339,black and white,0.2584874618497034
339,illustration,0.25574802380929296
339,sketch,0.22481502679846327
339,drawing,0.17964510239072395
339,art,0.16542517903837775
339,ink,0.1631655202024693
339,owl,0.11781862692144655
340,animal,0.8370851874351501
340,bird,0.6337860226631165
340,aquatic bird,0.6273639798164368
340,illustration,0.2996326032797171
340,sketch,0.2530219757616329
340,drawing,0.23989475030482524
340,black and white,0.2245379622765422
340,owl,0.21620394014148267
340,art,0.18302292360186054
340,ink,0.16820950971796397
341,animal,0.8258671760559082
341,bird,0.5606483221054077
341,illustration,0.27475372707866513
341,black and white,0.258433356890402
341,art,0.23103883889193944
341,sketch,0.23058056698573748
341,ink,0.17786240183318042
341,drawing,0.17141112031698647
342,animal,0.8965187072753906
342,bird,0.5972667336463928
342,aquatic bird,0.571449875831604
342,black and white,0.1531580114726093
342,illustration,0.13566045482070022
342,ink,0.11883086957889973
342,sketch,0.11143746386046814
342,art,0.10961890563857583
342,drawing,0.10753806015399794
343,bird,0.6186565160751343
343,aquatic bird,0.5820080041885376
343,animal,0.5820080041885376
343,sketch,0.3879768410175837
343,illustration,0.3626367634533534
343,drawing,0.28262898516809354
343,art,0.2640209589865829
343,ink,0.2459357505408406
343,black and white,0.24017129232973022
344,animal,0.23415879905223846
344,bird,0.1292993575334549
344,illustration,0.09645675867795944
344,sketch,0.07492663711309433
344,drawing,0.05807389318943024
344,ink,0.05035918578505516
344,owl,0.050245728343725204
344,art,0.048542872071266174
344,black and white,0.0477009043097496
345,animal,0.20600120723247528
345,sketch,0.09647709876298904
345,illustration,0.08499884605407715
345,bird,0.0825088769197464
345,drawing,0.07613552361726761
345,black and white,0.06337642669677734
345,art,0.05847080051898956
345,ink,0.05549859255552292
345,owl,0.03330685570836067
346,bird,0.5905270576477051
346,animal,0.5905270576477051
346,sketch,0.37326783015403214
346,drawing,0.26266479707525114
346,illustration,0.2312909978297861
